dsb_sense_id|slownet_synset_id
29437|eng-30-01891109-a
8276391|eng-30-01891109-a
30873|eng-30-01891109-a
8269423|eng-30-01891109-a
30900|eng-30-01891109-a
8276299|eng-30-01891109-a
36717|eng-30-01891109-a
8271971|eng-30-01891109-a
8276112|eng-30-01891109-a
38576|eng-30-01891109-a
8276298|eng-30-01891109-a
8235885|eng-30-01891109-a
8269417|eng-30-01891773-a
8269945|eng-30-01891773-a
8274203|eng-30-01891773-a
8274207|eng-30-01891773-a
8269946|eng-30-01891773-a
24625|eng-30-01891773-a
8269419|eng-30-01891773-a
25957|eng-30-01891773-a
8271081|eng-30-01891773-a
25121|eng-30-01891773-a
8271077|eng-30-01891773-a
8269420|eng-30-01891773-a
8274208|eng-30-01891773-a
8278967|eng-30-01891773-a
30873|eng-30-01891773-a
8269423|eng-30-01891773-a
8274206|eng-30-01891773-a
8278968|eng-30-01891773-a
8235583|eng-30-01892104-v
3825|eng-30-01892104-v
8265709|eng-30-01893313-v
8265710|eng-30-01893313-v
33976|eng-30-01893510-a
39272|eng-30-01893510-a
6482|eng-30-01893988-v
6498|eng-30-01893988-v
8276127|eng-30-01894324-a
29822|eng-30-01894324-a
8276126|eng-30-01894324-a
30834|eng-30-01894324-a
8299196|eng-30-01895735-n
8299197|eng-30-01895735-n
8299198|eng-30-01895735-n
24166|eng-30-01898129-a
8274057|eng-30-01898129-a
27413|eng-30-01898129-a
8276362|eng-30-01898129-a
8269675|eng-30-01898129-a
30439|eng-30-01898129-a
8271085|eng-30-01898129-a
30810|eng-30-01898129-a
8271086|eng-30-01898129-a
30840|eng-30-01898129-a
8276363|eng-30-01898129-a
32104|eng-30-01898129-a
8272225|eng-30-01898129-a
8272533|eng-30-01898129-a
36762|eng-30-01898129-a
8274058|eng-30-01898129-a
27413|eng-30-01898490-a
8276362|eng-30-01898490-a
30810|eng-30-01898490-a
30840|eng-30-01898490-a
8276363|eng-30-01898490-a
8269675|eng-30-01898722-a
8272225|eng-30-01898722-a
8272533|eng-30-01898722-a
8271086|eng-30-01899167-a
8272225|eng-30-01899167-a
8275487|eng-30-01899970-a
8275488|eng-30-01899970-a
30601|eng-30-01901186-a
38430|eng-30-01901186-a
38643|eng-30-01901186-a
8279024|eng-30-01901186-a
8259933|eng-30-01902405-v
8259934|eng-30-01902405-v
8264309|eng-30-01902405-v
4730|eng-30-01902783-v
2318|eng-30-01902783-v
8273827|eng-30-01903160-a
8273828|eng-30-01903160-a
8306243|eng-30-01903756-n
8306244|eng-30-01903756-n
8291503|eng-30-01903756-v
8303829|eng-30-01903756-v
8273916|eng-30-01904156-a
8322390|eng-30-01904156-a
1320|eng-30-01904930-v
1458|eng-30-01904930-v
8213283|eng-30-01904930-v
8259475|eng-30-01904930-v
20229|eng-30-01906464-a
8269688|eng-30-01906464-a
35547|eng-30-01906464-a
8269185|eng-30-01906464-a
1320|eng-30-01906823-v
1458|eng-30-01906823-v
1320|eng-30-01907076-v
1458|eng-30-01907076-v
8269688|eng-30-01907103-a
8269185|eng-30-01907103-a
8269687|eng-30-01907103-a
1458|eng-30-01908941-v
8208135|eng-30-01908941-v
8259731|eng-30-01910373-v
8259733|eng-30-01910373-v
8273480|eng-30-01911053-a
8272834|eng-30-01911053-a
3250|eng-30-01911526-v
3332|eng-30-01911526-v
20041|eng-30-01911683-a
8272813|eng-30-01911683-a
20034|eng-30-01911683-a
8272814|eng-30-01911683-a
8272828|eng-30-01911683-a
34369|eng-30-01911683-a
8217304|eng-30-01911683-a
8214039|eng-30-01912159-v
8265452|eng-30-01912159-v
8263513|eng-30-01912159-v
6338|eng-30-01912159-v
8268312|eng-30-01912159-v
8265453|eng-30-01912159-v
8265451|eng-30-01912159-v
8274845|eng-30-01912613-a
8274847|eng-30-01912613-a
1320|eng-30-01912893-v
1458|eng-30-01912893-v
8273480|eng-30-01913200-a
8272834|eng-30-01913200-a
8269688|eng-30-01914108-a
8269185|eng-30-01914108-a
20598|eng-30-01914521-a
22318|eng-30-01914521-a
8155743|eng-30-01916214-v
8155749|eng-30-01916214-v
8257827|eng-30-01916214-v
8257828|eng-30-01916214-v
8320528|eng-30-01916634-v
8193647|eng-30-01916634-v
8322105|eng-30-01916634-v
8193648|eng-30-01916634-v
8265349|eng-30-01916634-v
25742|eng-30-01916693-a
29408|eng-30-01916693-a
16942|eng-30-01916979-a
8270492|eng-30-01916979-a
25246|eng-30-01916979-a
35462|eng-30-01916979-a
8270490|eng-30-01916979-a
8260907|eng-30-01917980-v
8260908|eng-30-01917980-v
20229|eng-30-01918541-a
25205|eng-30-01918541-a
2177|eng-30-01918803-v
8263654|eng-30-01918803-v
8263655|eng-30-01918803-v
7331|eng-30-01918803-v
8275576|eng-30-01919282-a
8275574|eng-30-01919282-a
8275575|eng-30-01919282-a
1320|eng-30-01919391-v
2181|eng-30-01919391-v
8272210|eng-30-01919428-a
8273945|eng-30-01919428-a
8270166|eng-30-01920367-a
8270165|eng-30-01920367-a
1458|eng-30-01921204-v
8368005|eng-30-01921204-v
8199972|eng-30-01921204-v
8261178|eng-30-01921204-v
8270164|eng-30-01921466-a
8270165|eng-30-01921466-a
97433|eng-30-01921964-v
97425|eng-30-01921964-v
8272210|eng-30-01922227-a
8273944|eng-30-01922227-a
8273945|eng-30-01922227-a
8269645|eng-30-01923720-a
8270169|eng-30-01923720-a
8270192|eng-30-01923720-a
8270164|eng-30-01923720-a
8269646|eng-30-01923720-a
8269784|eng-30-01923720-a
8270165|eng-30-01923720-a
25446|eng-30-01923720-a
8270195|eng-30-01923720-a
38131|eng-30-01923720-a
1320|eng-30-01924712-v
2181|eng-30-01924712-v
8212383|eng-30-01924882-v
8216205|eng-30-01924882-v
8163137|eng-30-01924916-n
8157419|eng-30-01924916-n
8269682|eng-30-01926089-a
8269675|eng-30-01926089-a
8272533|eng-30-01926089-a
8274058|eng-30-01926089-a
8269675|eng-30-01926229-a
31024|eng-30-01926229-a
32140|eng-30-01926229-a
8272533|eng-30-01926229-a
8276495|eng-30-01926229-a
8257647|eng-30-01926984-v
8257648|eng-30-01926984-v
1458|eng-30-01928838-v
2181|eng-30-01928838-v
8543|eng-30-01928838-v
4645|eng-30-01930117-v
8259248|eng-30-01930117-v
8215260|eng-30-01930117-v
8259703|eng-30-01930117-v
9251|eng-30-01930117-v
8264194|eng-30-01930117-v
8213289|eng-30-01930117-v
8259248|eng-30-01930482-v
8264194|eng-30-01930482-v
8259248|eng-30-01930874-v
8264194|eng-30-01930874-v
4645|eng-30-01931768-v
8259248|eng-30-01931768-v
8948|eng-30-01931768-v
8261106|eng-30-01931768-v
8993|eng-30-01931768-v
8994|eng-30-01931768-v
8264195|eng-30-01931768-v
9240|eng-30-01931768-v
8261658|eng-30-01931768-v
15867|eng-30-01932973-a
8271571|eng-30-01932973-a
30012|eng-30-01932973-a
8269184|eng-30-01932973-a
32208|eng-30-01932973-a
8261105|eng-30-01933093-v
8261106|eng-30-01933093-v
2248|eng-30-01933305-v
4687|eng-30-01933305-v
9240|eng-30-01933305-v
8269522|eng-30-01935744-a
8269523|eng-30-01935744-a
8271626|eng-30-01935935-a
24763|eng-30-01935935-a
8271627|eng-30-01935935-a
25017|eng-30-01935935-a
8272395|eng-30-01935935-a
8269520|eng-30-01936184-a
24070|eng-30-01936184-a
8274383|eng-30-01937187-a
8273566|eng-30-01937187-a
8299846|eng-30-01937909-n
8299847|eng-30-01937909-n
15867|eng-30-01937994-a
8271571|eng-30-01937994-a
30012|eng-30-01937994-a
8269184|eng-30-01937994-a
32208|eng-30-01937994-a
15867|eng-30-01939596-a
8271571|eng-30-01939596-a
30012|eng-30-01939596-a
8269184|eng-30-01939596-a
32208|eng-30-01939596-a
8276470|eng-30-01940472-a
8276469|eng-30-01940472-a
15867|eng-30-01941604-a
8271571|eng-30-01941604-a
30012|eng-30-01941604-a
8269184|eng-30-01941604-a
32208|eng-30-01941604-a
15867|eng-30-01941814-a
29981|eng-30-01941814-a
18363|eng-30-01942507-a
8273566|eng-30-01942507-a
8274385|eng-30-01942507-a
37156|eng-30-01942507-a
8273569|eng-30-01942507-a
8274386|eng-30-01942507-a
31024|eng-30-01943406-a
32140|eng-30-01943406-a
8272533|eng-30-01943406-a
8276497|eng-30-01943406-a
8269682|eng-30-01944088-a
8272533|eng-30-01944088-a
8276495|eng-30-01944088-a
39921|eng-30-01945139-a
42953|eng-30-01945139-a
8269666|eng-30-01945550-a
8277928|eng-30-01945550-a
8277929|eng-30-01945550-a
8269664|eng-30-01946012-a
8269665|eng-30-01946012-a
19902|eng-30-01947741-a
22224|eng-30-01947741-a
8273450|eng-30-01947741-a
8272636|eng-30-01947741-a
8272637|eng-30-01947741-a
31365|eng-30-01947741-a
8274424|eng-30-01947741-a
8274425|eng-30-01947741-a
36680|eng-30-01947741-a
8271129|eng-30-01947741-a
8269220|eng-30-01948092-a
8269224|eng-30-01948092-a
8269226|eng-30-01948092-a
8270904|eng-30-01948231-a
8269744|eng-30-01948231-a
8270905|eng-30-01948231-a
8276057|eng-30-01948231-a
25295|eng-30-01949740-a
25591|eng-30-01949740-a
15050|eng-30-01949859-a
8272012|eng-30-01949859-a
8367909|eng-30-01949859-a
8277705|eng-30-01949859-a
25581|eng-30-01949859-a
8270059|eng-30-01949859-a
8275670|eng-30-01949859-a
25630|eng-30-01949859-a
8272050|eng-30-01949859-a
26063|eng-30-01949859-a
8272051|eng-30-01949859-a
8275669|eng-30-01949859-a
35481|eng-30-01949859-a
8270058|eng-30-01949859-a
8367988|eng-30-01949859-a
8367989|eng-30-01949859-a
8367990|eng-30-01949859-a
35202|eng-30-01949859-a
16289|eng-30-01950198-a
18681|eng-30-01950198-a
8270055|eng-30-01950198-a
8272061|eng-30-01950198-a
8272062|eng-30-01950198-a
25001|eng-30-01950198-a
8270059|eng-30-01950198-a
8272050|eng-30-01950198-a
8275262|eng-30-01950198-a
31342|eng-30-01950198-a
8275171|eng-30-01950198-a
35481|eng-30-01950198-a
8270058|eng-30-01950198-a
8275348|eng-30-01950198-a
38069|eng-30-01950198-a
8274534|eng-30-01950198-a
8275596|eng-30-01950198-a
8272049|eng-30-01950711-a
8270058|eng-30-01950711-a
6871|eng-30-01950798-v
8264196|eng-30-01950798-v
8714|eng-30-01950798-v
8264194|eng-30-01950798-v
8272050|eng-30-01950857-a
8270057|eng-30-01950857-a
8275223|eng-30-01950857-a
8271197|eng-30-01951008-a
8273782|eng-30-01951008-a
8262029|eng-30-01951480-v
8265033|eng-30-01951480-v
8262511|eng-30-01951480-v
8263218|eng-30-01951480-v
6609|eng-30-01953810-v
6871|eng-30-01953810-v
8264196|eng-30-01953810-v
8714|eng-30-01953810-v
9251|eng-30-01953810-v
8264194|eng-30-01953810-v
8263206|eng-30-01955127-v
8263213|eng-30-01955127-v
8263207|eng-30-01955127-v
8263278|eng-30-01955127-v
8263214|eng-30-01955127-v
8263213|eng-30-01955364-v
8263215|eng-30-01955364-v
8263214|eng-30-01955364-v
8215260|eng-30-01955984-v
8259703|eng-30-01955984-v
9251|eng-30-01955984-v
8213289|eng-30-01955984-v
8278367|eng-30-01957712-a
8275245|eng-30-01957712-a
8273480|eng-30-01958259-a
8272834|eng-30-01958259-a
1320|eng-30-01959776-v
1458|eng-30-01959776-v
8151463|eng-30-01963509-a
29513|eng-30-01963509-a
25472|eng-30-01963792-a
25696|eng-30-01963792-a
8264899|eng-30-01963942-v
5741|eng-30-01963942-v
8050|eng-30-01963942-v
8265002|eng-30-01963942-v
8087|eng-30-01963942-v
8264899|eng-30-01965156-v
8050|eng-30-01965156-v
8265002|eng-30-01965156-v
8087|eng-30-01965156-v
26505|eng-30-01967240-a
28231|eng-30-01967240-a
440|eng-30-01968569-v
8268180|eng-30-01968569-v
1554|eng-30-01968569-v
3025|eng-30-01968569-v
8259809|eng-30-01968569-v
8195094|eng-30-01968569-v
8259808|eng-30-01968569-v
8268179|eng-30-01968569-v
22654|eng-30-01969150-a
8364439|eng-30-01969150-a
8192413|eng-30-01970464-a
8192414|eng-30-01970464-a
8264147|eng-30-01970826-v
4620|eng-30-01970826-v
8216092|eng-30-01970826-v
8201427|eng-30-01970826-v
8195456|eng-30-01970826-v
8325360|eng-30-01971603-v
8263651|eng-30-01971603-v
4620|eng-30-01971929-v
8264614|eng-30-01971929-v
8325364|eng-30-01971929-v
8224188|eng-30-01971929-v
8216092|eng-30-01971929-v
8215273|eng-30-01971929-v
8263771|eng-30-01971929-v
8267823|eng-30-01971929-v
8325365|eng-30-01971929-v
4620|eng-30-01972298-v
8216092|eng-30-01972298-v
40281|eng-30-01973125-v
34771|eng-30-01973125-v
8258937|eng-30-01974062-v
8258943|eng-30-01974062-v
8258946|eng-30-01974062-v
8265302|eng-30-01974062-v
8258940|eng-30-01974062-v
8271859|eng-30-01975138-a
21714|eng-30-01975138-a
29354|eng-30-01975138-a
8270570|eng-30-01975138-a
8271860|eng-30-01975138-a
29817|eng-30-01975138-a
31024|eng-30-01975138-a
8269207|eng-30-01975138-a
32357|eng-30-01975138-a
8269695|eng-30-01975138-a
8277519|eng-30-01975138-a
36999|eng-30-01975138-a
8269208|eng-30-01975138-a
31024|eng-30-01975448-a
8269207|eng-30-01975448-a
36841|eng-30-01975448-a
36999|eng-30-01975448-a
8269208|eng-30-01975448-a
37354|eng-30-01975448-a
8290690|eng-30-01975912-v
8290683|eng-30-01975912-v
8325360|eng-30-01976488-v
8265709|eng-30-01976488-v
8265710|eng-30-01976488-v
8263651|eng-30-01976488-v
8271236|eng-30-01976532-a
8271230|eng-30-01976532-a
26769|eng-30-01977155-a
8276055|eng-30-01977155-a
8270174|eng-30-01977155-a
8270173|eng-30-01977155-a
8276056|eng-30-01977155-a
29964|eng-30-01977488-a
30840|eng-30-01977488-a
19882|eng-30-01978532-a
38534|eng-30-01978532-a
8278230|eng-30-01982646-a
8271434|eng-30-01982646-a
8196101|eng-30-01983134-v
8262065|eng-30-01983134-v
8216316|eng-30-01983134-v
8204401|eng-30-01983134-v
8195530|eng-30-01983134-v
8268922|eng-30-01983134-v
8192867|eng-30-01983134-v
8204575|eng-30-01983134-v
1554|eng-30-01983264-v
3025|eng-30-01983264-v
8367844|eng-30-01983548-a
8367845|eng-30-01983548-a
8270225|eng-30-01983548-a
8270226|eng-30-01983548-a
8275573|eng-30-01983797-a
8275870|eng-30-01983797-a
26009|eng-30-01984411-a
8275840|eng-30-01984411-a
8275868|eng-30-01984411-a
8275573|eng-30-01984411-a
34780|eng-30-01984411-a
8274644|eng-30-01984411-a
8275870|eng-30-01984411-a
8274646|eng-30-01984806-a
8272016|eng-30-01984806-a
8224191|eng-30-01984902-v
7976|eng-30-01984902-v
8257628|eng-30-01985029-v
8257629|eng-30-01985029-v
8216092|eng-30-01986185-v
8215273|eng-30-01986185-v
29375|eng-30-01986483-a
34712|eng-30-01986483-a
8275405|eng-30-01986926-a
8275404|eng-30-01986926-a
8264614|eng-30-01988886-v
8325360|eng-30-01988886-v
8325364|eng-30-01988886-v
8263771|eng-30-01988886-v
8267823|eng-30-01988886-v
8325365|eng-30-01988886-v
8263651|eng-30-01988886-v
8264614|eng-30-01989873-v
8325364|eng-30-01989873-v
8263771|eng-30-01989873-v
8267823|eng-30-01989873-v
8325365|eng-30-01989873-v
8273049|eng-30-01990653-a
8270025|eng-30-01990653-a
8275179|eng-30-01990653-a
8275176|eng-30-01990653-a
8270026|eng-30-01990653-a
34893|eng-30-01990653-a
8275180|eng-30-01990653-a
36301|eng-30-01990653-a
8270558|eng-30-01990653-a
8275084|eng-30-01990653-a
8270454|eng-30-01990653-a
8269898|eng-30-01992867-a
8274811|eng-30-01992867-a
8270872|eng-30-01993598-a
8277904|eng-30-01993598-a
17691|eng-30-01993693-a
36301|eng-30-01993693-a
8276055|eng-30-01994180-a
8276058|eng-30-01994180-a
8190515|eng-30-01994442-v
3851|eng-30-01994442-v
8263373|eng-30-01994442-v
8263375|eng-30-01994442-v
6379|eng-30-01994442-v
8263852|eng-30-01994442-v
8263246|eng-30-01994442-v
8203427|eng-30-01994442-v
8263374|eng-30-01994442-v
8263376|eng-30-01994442-v
27247|eng-30-01995288-a
8276291|eng-30-01995288-a
27531|eng-30-01995288-a
8269418|eng-30-01995288-a
29568|eng-30-01995288-a
8277004|eng-30-01995288-a
29666|eng-30-01995288-a
8272586|eng-30-01995288-a
30900|eng-30-01995288-a
8276299|eng-30-01995288-a
34781|eng-30-01995288-a
8277493|eng-30-01995288-a
38576|eng-30-01995288-a
8276298|eng-30-01995288-a
38500|eng-30-01995288-a
8277494|eng-30-01995288-a
8261605|eng-30-01995549-v
8261604|eng-30-01995549-v
8277004|eng-30-01995596-a
8272586|eng-30-01995596-a
8277005|eng-30-01995596-a
8271236|eng-30-01996051-a
8271230|eng-30-01996051-a
1320|eng-30-01996735-v
2181|eng-30-01996735-v
14829|eng-30-01998260-a
8270104|eng-30-01998260-a
8259248|eng-30-01999218-v
8261658|eng-30-01999218-v
8263001|eng-30-01999798-v
8263002|eng-30-01999798-v
4645|eng-30-01999798-v
8259248|eng-30-01999798-v
5550|eng-30-01999798-v
5813|eng-30-01999798-v
9240|eng-30-01999798-v
8261658|eng-30-01999798-v
5550|eng-30-02000133-v
9240|eng-30-02000133-v
5813|eng-30-02000133-v
8267256|eng-30-02000868-v
8259289|eng-30-02000868-v
8259293|eng-30-02000868-v
6278|eng-30-02000868-v
8259290|eng-30-02000868-v
8259294|eng-30-02000868-v
8171|eng-30-02000868-v
8267267|eng-30-02000868-v
8259292|eng-30-02000868-v
8259295|eng-30-02000868-v
8267268|eng-30-02000868-v
8270371|eng-30-02000968-a
8270370|eng-30-02000968-a
25108|eng-30-02001596-a
8274638|eng-30-02001596-a
8274641|eng-30-02001596-a
31885|eng-30-02001596-a
1385|eng-30-02001699-v
3185|eng-30-02001699-v
8259289|eng-30-02001858-v
8259293|eng-30-02001858-v
8259300|eng-30-02001858-v
2388|eng-30-02001858-v
8259301|eng-30-02001858-v
8261277|eng-30-02001858-v
4933|eng-30-02001858-v
8259291|eng-30-02001858-v
8264410|eng-30-02001858-v
8259290|eng-30-02001858-v
8259294|eng-30-02001858-v
8261621|eng-30-02001858-v
8264409|eng-30-02001858-v
8259292|eng-30-02001858-v
8259295|eng-30-02001858-v
8274641|eng-30-02001984-a
8275185|eng-30-02001984-a
8261675|eng-30-02002720-v
8259967|eng-30-02002720-v
8259291|eng-30-02002720-v
8264410|eng-30-02002720-v
5094|eng-30-02002720-v
8261621|eng-30-02002720-v
8264409|eng-30-02002720-v
6291|eng-30-02002720-v
8260443|eng-30-02002720-v
8262997|eng-30-02002720-v
8261676|eng-30-02002720-v
8276317|eng-30-02003725-a
8276318|eng-30-02003725-a
8278711|eng-30-02004685-a
8278710|eng-30-02004685-a
440|eng-30-02005948-v
8258825|eng-30-02005948-v
8258826|eng-30-02005948-v
7202|eng-30-02005948-v
8258827|eng-30-02005948-v
21931|eng-30-02006031-a
23172|eng-30-02006031-a
8274153|eng-30-02006228-a
8274155|eng-30-02006228-a
8274154|eng-30-02006228-a
8274156|eng-30-02006228-a
8258825|eng-30-02006573-v
8258826|eng-30-02006573-v
8258827|eng-30-02006573-v
8258825|eng-30-02006709-v
8258826|eng-30-02006709-v
8258827|eng-30-02006709-v
8258801|eng-30-02006834-v
8258805|eng-30-02006834-v
8292090|eng-30-02007558-n
8292091|eng-30-02007558-n
8259705|eng-30-02008396-v
8263034|eng-30-02008396-v
8263031|eng-30-02008396-v
8263035|eng-30-02008396-v
8259702|eng-30-02009433-v
8259705|eng-30-02009433-v
8263034|eng-30-02009433-v
6686|eng-30-02009433-v
7326|eng-30-02009433-v
8263850|eng-30-02009433-v
9883|eng-30-02009433-v
8260344|eng-30-02009433-v
8263035|eng-30-02009433-v
8259927|eng-30-02010698-v
8259937|eng-30-02010698-v
4791|eng-30-02010698-v
8259933|eng-30-02010698-v
8216091|eng-30-02010698-v
8259938|eng-30-02010698-v
8259705|eng-30-02014165-v
3757|eng-30-02014165-v
8263031|eng-30-02014165-v
3801|eng-30-02014165-v
8261059|eng-30-02014165-v
8259702|eng-30-02015598-v
1828|eng-30-02015598-v
3585|eng-30-02015598-v
8259705|eng-30-02015598-v
8263034|eng-30-02015598-v
6686|eng-30-02015598-v
7326|eng-30-02015598-v
8263850|eng-30-02015598-v
9883|eng-30-02015598-v
8260344|eng-30-02015598-v
8260489|eng-30-02015598-v
8263035|eng-30-02015598-v
8269937|eng-30-02016881-a
8269944|eng-30-02016881-a
8269945|eng-30-02016881-a
8274203|eng-30-02016881-a
8274207|eng-30-02016881-a
8274221|eng-30-02016881-a
24803|eng-30-02016881-a
8269939|eng-30-02016881-a
8274204|eng-30-02016881-a
8274222|eng-30-02016881-a
27705|eng-30-02016881-a
8274208|eng-30-02016881-a
8278967|eng-30-02016881-a
38270|eng-30-02016881-a
8274206|eng-30-02016881-a
8278968|eng-30-02016881-a
8277989|eng-30-02019021-a
8277990|eng-30-02019021-a
8265696|eng-30-02019574-v
8265453|eng-30-02019574-v
440|eng-30-02020590-v
844|eng-30-02020590-v
8258045|eng-30-02020590-v
8258523|eng-30-02020590-v
947|eng-30-02020590-v
8258524|eng-30-02020590-v
8258801|eng-30-02020590-v
8258805|eng-30-02020590-v
8258825|eng-30-02020590-v
1458|eng-30-02020590-v
6973|eng-30-02020590-v
8258044|eng-30-02020590-v
7172|eng-30-02020590-v
8258826|eng-30-02020590-v
7202|eng-30-02020590-v
8258827|eng-30-02020590-v
8267735|eng-30-02020590-v
9519|eng-30-02020590-v
8267736|eng-30-02020590-v
759|eng-30-02021532-v
2939|eng-30-02021532-v
2728|eng-30-02021653-v
8830|eng-30-02021653-v
8269867|eng-30-02022167-a
19433|eng-30-02022167-a
8269869|eng-30-02022167-a
8269867|eng-30-02022556-a
22371|eng-30-02022556-a
8269869|eng-30-02022556-a
36664|eng-30-02022556-a
8320850|eng-30-02022804-v
8203918|eng-30-02022804-v
8320848|eng-30-02022804-v
8320599|eng-30-02022804-v
8320847|eng-30-02022804-v
8191057|eng-30-02022804-v
8267287|eng-30-02022804-v
8269599|eng-30-02022953-a
8269590|eng-30-02022953-a
1191|eng-30-02023107-v
4201|eng-30-02023107-v
8258637|eng-30-02023107-v
8203918|eng-30-02023107-v
9181|eng-30-02023107-v
8263757|eng-30-02023107-v
8191057|eng-30-02023107-v
2247|eng-30-02023396-v
8222682|eng-30-02023396-v
7939|eng-30-02023396-v
8222684|eng-30-02023396-v
8203918|eng-30-02023396-v
14055|eng-30-02023430-a
8269588|eng-30-02023430-a
8276026|eng-30-02023430-a
8276029|eng-30-02023430-a
8269599|eng-30-02023430-a
8276027|eng-30-02023430-a
33753|eng-30-02023430-a
8269952|eng-30-02023430-a
8276030|eng-30-02023430-a
8277983|eng-30-02023430-a
8269590|eng-30-02023430-a
8276033|eng-30-02023430-a
8269599|eng-30-02024411-a
8269590|eng-30-02024411-a
8269867|eng-30-02024928-a
21923|eng-30-02024928-a
8270503|eng-30-02024928-a
8269868|eng-30-02024928-a
31964|eng-30-02024928-a
8269812|eng-30-02024928-a
8269809|eng-30-02024928-a
37330|eng-30-02024928-a
8272402|eng-30-02024928-a
8269599|eng-30-02025498-a
8269590|eng-30-02025498-a
8429|eng-30-02025550-v
5813|eng-30-02025550-v
8429|eng-30-02026086-v
5813|eng-30-02026086-v
8259286|eng-30-02028366-v
2564|eng-30-02028366-v
8259287|eng-30-02028366-v
7844|eng-30-02028366-v
7435|eng-30-02028994-v
8266716|eng-30-02028994-v
7497|eng-30-02028994-v
8266717|eng-30-02028994-v
8321817|eng-30-02028994-v
7627|eng-30-02028994-v
8193072|eng-30-02028994-v
8321816|eng-30-02028994-v
8196669|eng-30-02028994-v
8195197|eng-30-02029663-v
8323000|eng-30-02029663-v
8215381|eng-30-02029663-v
8323001|eng-30-02029663-v
7572|eng-30-02029663-v
8261251|eng-30-02030158-v
8323000|eng-30-02030158-v
8323014|eng-30-02030158-v
8261252|eng-30-02030158-v
8323002|eng-30-02030158-v
8323015|eng-30-02030158-v
8207577|eng-30-02030158-v
8207578|eng-30-02030158-v
7435|eng-30-02030424-v
8266716|eng-30-02030424-v
7497|eng-30-02030424-v
8266717|eng-30-02030424-v
7627|eng-30-02030424-v
8264992|eng-30-02030424-v
8266815|eng-30-02030424-v
8273219|eng-30-02030562-a
8273220|eng-30-02030562-a
761|eng-30-02031158-v
2375|eng-30-02031158-v
8261251|eng-30-02031158-v
8258244|eng-30-02031158-v
8261252|eng-30-02031158-v
8279456|eng-30-02033556-a
8279457|eng-30-02033556-a
8299564|eng-30-02034986-v
8299563|eng-30-02034986-v
8273407|eng-30-02037272-a
8273408|eng-30-02037272-a
8270559|eng-30-02038126-a
8277022|eng-30-02038126-a
8277020|eng-30-02038126-a
8270454|eng-30-02038126-a
26087|eng-30-02038891-a
35311|eng-30-02038891-a
8274885|eng-30-02038891-a
8269993|eng-30-02038891-a
8269910|eng-30-02040233-a
8269911|eng-30-02040233-a
8269932|eng-30-02040233-a
19781|eng-30-02040233-a
8274012|eng-30-02040233-a
25448|eng-30-02040233-a
34012|eng-30-02040233-a
8269912|eng-30-02040233-a
33579|eng-30-02040233-a
8269933|eng-30-02040233-a
8276274|eng-30-02041229-a
8276276|eng-30-02041229-a
8276275|eng-30-02041229-a
8325360|eng-30-02041877-v
7572|eng-30-02041877-v
8200261|eng-30-02041877-v
8263651|eng-30-02041877-v
8158793|eng-30-02042046-n
8183565|eng-30-02042046-n
15404|eng-30-02045723-a
37105|eng-30-02045723-a
20136|eng-30-02046199-a
27748|eng-30-02046199-a
8261115|eng-30-02046755-v
8262646|eng-30-02046755-v
8262648|eng-30-02046755-v
8261118|eng-30-02046755-v
8325360|eng-30-02047857-v
8263651|eng-30-02047857-v
8259708|eng-30-02050132-v
8259709|eng-30-02050132-v
8277422|eng-30-02050452-a
8320633|eng-30-02050452-a
8320624|eng-30-02050841-a
21218|eng-30-02050841-a
8320625|eng-30-02050841-a
29232|eng-30-02050841-a
759|eng-30-02051031-v
2939|eng-30-02051031-v
23798|eng-30-02052333-a
36891|eng-30-02052333-a
8259708|eng-30-02052476-v
8259709|eng-30-02052476-v
8275551|eng-30-02053253-a
8275552|eng-30-02053253-a
8196127|eng-30-02053941-v
6997|eng-30-02053941-v
8277044|eng-30-02054310-a
8277045|eng-30-02054310-a
8274891|eng-30-02055617-a
8274853|eng-30-02055617-a
8278089|eng-30-02056880-a
31262|eng-30-02056880-a
29754|eng-30-02056880-a
8278090|eng-30-02056880-a
8259248|eng-30-02056971-v
8264194|eng-30-02056971-v
8337010|eng-30-02057226-a
8278090|eng-30-02057226-a
8337011|eng-30-02057226-a
8278089|eng-30-02057226-a
8259248|eng-30-02057656-v
8264194|eng-30-02057656-v
8203267|eng-30-02058191-v
8212962|eng-30-02058191-v
26124|eng-30-02058794-a
26207|eng-30-02058794-a
8257888|eng-30-02058994-v
8170913|eng-30-02058994-v
8170917|eng-30-02058994-v
8170919|eng-30-02058994-v
8235713|eng-30-02058994-v
5153|eng-30-02058994-v
8269899|eng-30-02059381-a
8274816|eng-30-02059381-a
8274809|eng-30-02059381-a
26124|eng-30-02059811-a
8274816|eng-30-02059811-a
31649|eng-30-02059811-a
32589|eng-30-02059811-a
8274813|eng-30-02059811-a
36610|eng-30-02059811-a
8274809|eng-30-02059811-a
8321817|eng-30-02060141-v
8321816|eng-30-02060141-v
21283|eng-30-02060496-a
26124|eng-30-02060496-a
8274816|eng-30-02060496-a
32589|eng-30-02060496-a
8274813|eng-30-02060496-a
36610|eng-30-02060496-a
8274809|eng-30-02060496-a
8275394|eng-30-02060496-a
8275392|eng-30-02060496-a
8257647|eng-30-02060792-v
8257648|eng-30-02060792-v
8278047|eng-30-02060912-a
8278049|eng-30-02060912-a
